;pais;anos;quantidade;valor;origem;tipo
370;Portugal;2021;0;0;Brasil;Suco de Uva
371;Reino Unido;2021;0;0;Brasil;Suco de Uva
372;Taiwan;2021;0;0;Brasil;Suco de Uva
373;Turquia;2021;0;0;Brasil;Suco de Uva
374;Uruguai;2021;0;0;Brasil;Suco de Uva
375;Venezuela;2021;0;0;Brasil;Suco de Uva
376;Outros;2021;0;0;Brasil;Suco de Uva
377;Africa do Sul;2022;0;0;Brasil;Suco de Uva
378;Alemanha;2022;0;0;Brasil;Suco de Uva
379;Argentina;2022;0;0;Brasil;Suco de Uva
380;Austria;2022;0;0;Brasil;Suco de Uva
381;Canadá;2022;0;0;Brasil;Suco de Uva
382;Coreia do Sul, República;2022;0;0;Brasil;Suco de Uva
383;Coreia do Norte, República;2022;0;0;Brasil;Suco de Uva
384;Chile;2022;0;0;Brasil;Suco de Uva
385;China;2022;0;0;Brasil;Suco de Uva
386;Dinamarca;2022;0;0;Brasil;Suco de Uva
387;Espanha;2022;0;0;Brasil;Suco de Uva
388;Estados Unidos;2022;29414;16781;Brasil;Suco de Uva
389;França;2022;0;0;Brasil;Suco de Uva
390;Guiana;2022;0;0;Brasil;Suco de Uva
391;Israel;2022;0;0;Brasil;Suco de Uva
392;itália;2022;0;0;Brasil;Suco de Uva
393;Japão;2022;0;0;Brasil;Suco de Uva
394;Líbano;2022;0;0;Brasil;Suco de Uva
395;México;2022;0;0;Brasil;Suco de Uva
396;Países Baixos;2022;0;0;Brasil;Suco de Uva
397;Panamá;2022;0;0;Brasil;Suco de Uva
398;Peru;2022;0;0;Brasil;Suco de Uva
399;Portugal;2022;0;0;Brasil;Suco de Uva
400;Reino Unido;2022;0;0;Brasil;Suco de Uva
401;Taiwan;2022;0;0;Brasil;Suco de Uva
402;Turquia;2022;0;0;Brasil;Suco de Uva
403;Uruguai;2022;0;0;Brasil;Suco de Uva
404;Venezuela;2022;0;0;Brasil;Suco de Uva
405;Outros;2022;0;0;Brasil;Suco de Uva
406;Africa do Sul;2023;0;0;Brasil;Suco de Uva
407;Alemanha;2023;0;0;Brasil;Suco de Uva
408;Argentina;2023;0;0;Brasil;Suco de Uva
409;Austria;2023;0;0;Brasil;Suco de Uva
410;Canadá;2023;0;0;Brasil;Suco de Uva
411;Coreia do Sul, República;2023;0;0;Brasil;Suco de Uva
412;Coreia do Norte, República;2023;0;0;Brasil;Suco de Uva
413;Chile;2023;0;0;Brasil;Suco de Uva
414;China;2023;0;0;Brasil;Suco de Uva
415;Dinamarca;2023;0;0;Brasil;Suco de Uva
416;Espanha;2023;0;0;Brasil;Suco de Uva
417;Estados Unidos;2023;28627;15200;Brasil;Suco de Uva
418;França;2023;0;0;Brasil;Suco de Uva
419;Guiana;2023;0;0;Brasil;Suco de Uva
420;Israel;2023;0;0;Brasil;Suco de Uva
421;itália;2023;1836;1966;Brasil;Suco de Uva
422;Japão;2023;0;0;Brasil;Suco de Uva
423;Líbano;2023;0;0;Brasil;Suco de Uva
424;México;2023;0;0;Brasil;Suco de Uva
425;Países Baixos;2023;0;0;Brasil;Suco de Uva
426;Panamá;2023;0;0;Brasil;Suco de Uva
427;Peru;2023;0;0;Brasil;Suco de Uva
428;Portugal;2023;0;0;Brasil;Suco de Uva
429;Reino Unido;2023;0;0;Brasil;Suco de Uva
430;Taiwan;2023;0;0;Brasil;Suco de Uva
431;Turquia;2023;0;0;Brasil;Suco de Uva
432;Uruguai;2023;0;0;Brasil;Suco de Uva
433;Venezuela;2023;0;0;Brasil;Suco de Uva
434;Outros;2023;0;0;Brasil;Suco de Uva
