;pais;anos;quantidade;valor;origem;tipo
433;Cayman, Ilhas;2013;0;0;Brasil;Espumantes
434;Chile;2013;0;0;Brasil;Espumantes
435;China;2013;795;6572;Brasil;Espumantes
436;Chipre;2013;0;0;Brasil;Espumantes
437;Cingapura;2013;0;0;Brasil;Espumantes
438;Colombia;2013;22;196;Brasil;Espumantes
439;Coreia do Sul, Republica da;2013;0;0;Brasil;Espumantes
440;Costa Rica;2013;0;0;Brasil;Espumantes
441;Cuba;2013;0;0;Brasil;Espumantes
442;Curaçao;2013;0;0;Brasil;Espumantes
443;Dinamarca;2013;3164;16628;Brasil;Espumantes
444;Dominica;2013;0;0;Brasil;Espumantes
445;El Salvador;2013;0;0;Brasil;Espumantes
446;Emirados Arabes Unidos;2013;0;0;Brasil;Espumantes
447;Equador;2013;0;0;Brasil;Espumantes
448;Espanha;2013;3375;22468;Brasil;Espumantes
449;Estados Unidos;2013;91987;364136;Brasil;Espumantes
450;Estonia;2013;0;0;Brasil;Espumantes
451;Falkland (Malvinas);2013;0;0;Brasil;Espumantes
452;Filipinas;2013;0;0;Brasil;Espumantes
453;Filânldia;2013;693;9556;Brasil;Espumantes
454;França;2013;5400;22664;Brasil;Espumantes
455;Gana;2013;0;0;Brasil;Espumantes
456;Gibraltar;2013;0;0;Brasil;Espumantes
457;Granada;2013;0;0;Brasil;Espumantes
458;Grécia;2013;0;0;Brasil;Espumantes
459;Guatemala;2013;0;0;Brasil;Espumantes
460;Guiana;2013;14;93;Brasil;Espumantes
461;Guiné Equatorial;2013;0;0;Brasil;Espumantes
462;Guiné-Bissau;2013;0;0;Brasil;Espumantes
463;Haiti;2013;48;174;Brasil;Espumantes
464;Honduras;2013;0;0;Brasil;Espumantes
465;Hong Kong;2013;586;4149;Brasil;Espumantes
466;Hungria;2013;0;0;Brasil;Espumantes
467;Ilha de Man;2013;0;0;Brasil;Espumantes
468;Índia;2013;0;0;Brasil;Espumantes
469;Iraque;2013;0;0;Brasil;Espumantes
470;Irlanda;2013;1373;14599;Brasil;Espumantes
471;Islândia;2013;0;0;Brasil;Espumantes
472;Itália;2013;315;1926;Brasil;Espumantes
473;Japão;2013;17009;83445;Brasil;Espumantes
474;Jordânia;2013;0;0;Brasil;Espumantes
475;Letônia;2013;0;0;Brasil;Espumantes
