;pais;anos;quantidade;valor;origem;tipo
367;Alemanha, República Democrática da;2012;1;1;Brasil;Suco de Uva
368;Angola;2012;0;0;Brasil;Suco de Uva
369;Antígua e Barbuda;2012;0;0;Brasil;Suco de Uva
370;Antilhas Holandesas;2012;0;0;Brasil;Suco de Uva
371;Arábia Saudita;2012;0;0;Brasil;Suco de Uva
372;Argélia;2012;0;0;Brasil;Suco de Uva
373;Argentina;2012;2505;34018;Brasil;Suco de Uva
374;Aruba;2012;0;0;Brasil;Suco de Uva
375;Austrália;2012;0;0;Brasil;Suco de Uva
376;Áustria;2012;0;0;Brasil;Suco de Uva
377;Bahamas;2012;0;0;Brasil;Suco de Uva
378;Bangladesh;2012;0;0;Brasil;Suco de Uva
379;Barbados;2012;0;0;Brasil;Suco de Uva
380;Barein;2012;0;0;Brasil;Suco de Uva
381;Bélgica;2012;0;0;Brasil;Suco de Uva
382;Belize;2012;0;0;Brasil;Suco de Uva
383;Benin;2012;0;0;Brasil;Suco de Uva
384;Bermudas;2012;0;0;Brasil;Suco de Uva
385;Birmânia;2012;0;0;Brasil;Suco de Uva
386;Bolívia;2012;4468;11723;Brasil;Suco de Uva
387;Cabo Verde;2012;0;0;Brasil;Suco de Uva
388;Camarões;2012;0;0;Brasil;Suco de Uva
389;Canadá;2012;0;0;Brasil;Suco de Uva
390;Catar;2012;0;0;Brasil;Suco de Uva
391;Cayman, Ilhas;2012;0;0;Brasil;Suco de Uva
392;Chile;2012;9659;17692;Brasil;Suco de Uva
393;China;2012;47;128;Brasil;Suco de Uva
394;Chipre;2012;0;0;Brasil;Suco de Uva
395;Cingapura;2012;0;0;Brasil;Suco de Uva
396;Colômbia;2012;12000;44520;Brasil;Suco de Uva
397;Congo;2012;0;0;Brasil;Suco de Uva
398;Coreia do Sul;2012;0;0;Brasil;Suco de Uva
399;Costa do Marfim;2012;0;0;Brasil;Suco de Uva
400;Costa Rica;2012;0;0;Brasil;Suco de Uva
401;Coveite;2012;0;0;Brasil;Suco de Uva
402;Cuba;2012;0;0;Brasil;Suco de Uva
403;Curaçao;2012;0;0;Brasil;Suco de Uva
404;Dinamarca;2012;0;0;Brasil;Suco de Uva
405;Dominica, Ilha de;2012;0;0;Brasil;Suco de Uva
406;El Salvador;2012;0;0;Brasil;Suco de Uva
407;Emirados Árabes Unidos;2012;0;0;Brasil;Suco de Uva
408;Equador;2012;0;0;Brasil;Suco de Uva
409;Espanha;2012;0;0;Brasil;Suco de Uva
410;Estados Unidos;2012;0;0;Brasil;Suco de Uva
411;Falkland (Malvinas);2012;0;0;Brasil;Suco de Uva
412;Filipinas;2012;0;0;Brasil;Suco de Uva
413;Finlândia;2012;0;0;Brasil;Suco de Uva
414;França;2012;0;0;Brasil;Suco de Uva
415;Gana;2012;0;0;Brasil;Suco de Uva
416;Gibraltar;2012;0;0;Brasil;Suco de Uva
417;Granada;2012;0;0;Brasil;Suco de Uva
418;Grécia;2012;0;0;Brasil;Suco de Uva
419;Guatemala;2012;0;0;Brasil;Suco de Uva
420;Guiana;2012;0;0;Brasil;Suco de Uva
421;Guiana Francesa;2012;0;0;Brasil;Suco de Uva
422;Guiné Bissau;2012;0;0;Brasil;Suco de Uva
423;Guine Equatorial;2012;0;0;Brasil;Suco de Uva
424;Haiti;2012;0;0;Brasil;Suco de Uva
425;Hong Kong;2012;77;103;Brasil;Suco de Uva
426;Hungria;2012;0;0;Brasil;Suco de Uva
427;Ilha de Man;2012;0;0;Brasil;Suco de Uva
428;India;2012;0;0;Brasil;Suco de Uva
429;Indonésia;2012;0;0;Brasil;Suco de Uva
430;Irã;2012;0;0;Brasil;Suco de Uva
431;Iraque;2012;0;0;Brasil;Suco de Uva
432;Irlanda;2012;0;0;Brasil;Suco de Uva
433;Israel;2012;0;0;Brasil;Suco de Uva
434;Itália;2012;0;0;Brasil;Suco de Uva
435;Iugoslâvia;2012;0;0;Brasil;Suco de Uva
436;Jamaica;2012;0;0;Brasil;Suco de Uva
437;Japão;2012;2168980;6749165;Brasil;Suco de Uva
438;Líbano;2012;0;0;Brasil;Suco de Uva
439;Libéria;2012;0;0;Brasil;Suco de Uva
440;Líbia;2012;0;0;Brasil;Suco de Uva
441;Luxemburgo;2012;0;0;Brasil;Suco de Uva
442;Malásia;2012;0;0;Brasil;Suco de Uva
443;Malta;2012;0;0;Brasil;Suco de Uva
444;Marshall, Ilhas;2012;0;0;Brasil;Suco de Uva
445;Mauritânia;2012;0;0;Brasil;Suco de Uva
446;México;2012;83291;309005;Brasil;Suco de Uva
447;Moçambique;2012;0;0;Brasil;Suco de Uva
448;Mônaco;2012;0;0;Brasil;Suco de Uva
449;Montenegro;2012;0;0;Brasil;Suco de Uva
450;Namíbia;2012;0;0;Brasil;Suco de Uva
451;Nigéria;2012;0;0;Brasil;Suco de Uva
452;Noruega;2012;2016;6655;Brasil;Suco de Uva
453;Nova Caledônia;2012;0;0;Brasil;Suco de Uva
454;Nova Zelândia;2012;0;0;Brasil;Suco de Uva
455;Países Baixos;2012;30;130;Brasil;Suco de Uva
456;Panamá;2012;0;0;Brasil;Suco de Uva
457;Paquistão;2012;0;0;Brasil;Suco de Uva
458;Paraguai;2012;52267;71708;Brasil;Suco de Uva
459;Peru;2012;5035;18881;Brasil;Suco de Uva
460;Polônia;2012;0;0;Brasil;Suco de Uva
461;Porto Rico;2012;0;0;Brasil;Suco de Uva
462;Portugal;2012;0;0;Brasil;Suco de Uva
463;Quênia;2012;8;4;Brasil;Suco de Uva
464;Reino Unido;2012;0;0;Brasil;Suco de Uva
465;República Centro Africana;2012;0;0;Brasil;Suco de Uva
466;República Dominicana;2012;14310;54564;Brasil;Suco de Uva
467;República Federativa da Rússia;2012;0;0;Brasil;Suco de Uva
468;Rússia;2012;0;0;Brasil;Suco de Uva
469;São Tomé e Príncipe;2012;0;0;Brasil;Suco de Uva
470;Senegal;2012;0;0;Brasil;Suco de Uva
471;Serra Leoa;2012;0;0;Brasil;Suco de Uva
472;Singapura;2012;0;0;Brasil;Suco de Uva
473;Sri Lanka;2012;0;0;Brasil;Suco de Uva
474;Suécia;2012;0;0;Brasil;Suco de Uva
475;Suíça;2012;0;0;Brasil;Suco de Uva
476;Suriname;2012;21750;78278;Brasil;Suco de Uva
477;Tailândia;2012;2700;10800;Brasil;Suco de Uva
478;Taiwan (Formosa);2012;0;0;Brasil;Suco de Uva
479;Tanzânia;2012;0;0;Brasil;Suco de Uva
480;Tcheca, República;2012;0;0;Brasil;Suco de Uva
481;Togo;2012;0;0;Brasil;Suco de Uva
482;Toquelau;2012;0;0;Brasil;Suco de Uva
483;Trinidade e Tobago;2012;37100;137106;Brasil;Suco de Uva
484;Turquia;2012;0;0;Brasil;Suco de Uva
485;Uruguai;2012;160;620;Brasil;Suco de Uva
